user_id,signup_day,assignment,channel,country_tier,device,age_bucket,onboarding_minutes
5892,19,treatment,organic,1,ios,35-49,14.43
5893,23,control,organic,1,android,18-24,3.45
5894,23,treatment,referral,2,ios,25-34,14.03
5895,19,treatment,paid,1,ios,18-24,12.33
5896,6,treatment,paid,2,android,25-34,7.83
5897,21,control,organic,2,android,18-24,11.78
5898,21,control,organic,1,android,25-34,14.54
5899,16,treatment,paid,1,android,35-49,19.96
5900,18,control,paid,1,ios,25-34,20.27
5901,22,treatment,paid,1,android,18-24,12.39
5902,23,control,organic,1,android,50+,10.62
5903,8,treatment,paid,1,ios,35-49,23.5
5904,10,treatment,paid,2,ios,25-34,6.62
5905,23,treatment,organic,1,ios,25-34,11.28
5906,11,treatment,organic,2,android,35-49,27.05
5907,17,treatment,referral,2,android,18-24,1.5
5908,17,treatment,organic,2,android,25-34,7.88
5909,2,treatment,paid,1,android,35-49,6.43
5910,4,treatment,paid,1,ios,25-34,12.54
5911,22,control,paid,1,android,35-49,16.77
5912,19,treatment,organic,2,android,25-34,3.68
5913,20,treatment,paid,1,ios,18-24,24.68
5914,2,treatment,referral,2,android,35-49,11.6
5915,25,control,paid,2,android,18-24,12.45
5916,11,control,paid,1,android,18-24,9.44
5917,16,treatment,paid,1,ios,25-34,8.23
5918,9,treatment,paid,1,android,25-34,13.01
5919,12,control,paid,1,ios,35-49,8.33
5920,15,control,referral,1,ios,18-24,6.05
5921,7,control,organic,1,android,25-34,8.21
5922,11,control,organic,1,ios,25-34,15.46
5923,9,control,paid,1,ios,35-49,3.71
5924,18,treatment,paid,1,ios,18-24,11.2
5925,8,control,organic,1,android,25-34,5.19
5926,23,treatment,organic,1,ios,35-49,12.95
5927,2,control,paid,2,android,18-24,0.88
5928,11,treatment,paid,1,ios,35-49,16.54
5929,17,control,paid,2,ios,25-34,8.15
5930,14,control,organic,2,ios,18-24,17.18
5931,27,control,paid,2,ios,18-24,2.79
5932,11,control,organic,1,android,25-34,20.12
5933,13,control,organic,1,ios,35-49,10.82
5934,4,control,organic,1,ios,50+,6.28
5935,27,control,paid,2,ios,25-34,9.22
5936,1,treatment,organic,1,ios,18-24,19.15
5937,22,control,organic,2,ios,35-49,8.14
5938,20,treatment,organic,2,ios,35-49,7.34
5939,5,treatment,paid,1,ios,35-49,6.65
5940,9,control,organic,1,ios,35-49,3.94
5941,12,treatment,paid,1,ios,25-34,16.27
5942,7,treatment,paid,2,ios,25-34,8.35
5943,26,control,referral,1,android,35-49,15.82
5944,24,control,paid,1,android,18-24,4.95
5945,10,treatment,referral,1,ios,50+,10.11
5946,0,treatment,paid,1,ios,18-24,3.92
5947,27,control,organic,2,ios,35-49,4.85
5948,24,treatment,paid,1,ios,18-24,15.61
5949,14,treatment,paid,1,android,50+,10.65
5950,26,control,organic,1,ios,18-24,8.53
5951,24,treatment,organic,1,android,18-24,15.03
5952,14,treatment,organic,1,ios,25-34,13.46
5953,20,treatment,referral,1,android,35-49,34.7
5954,11,treatment,referral,2,ios,25-34,13.23
5955,27,control,organic,2,ios,25-34,12.69
5956,4,treatment,organic,2,android,25-34,29.19
5957,11,control,paid,1,android,18-24,24.65
5958,8,treatment,organic,2,android,18-24,5.86
5959,16,treatment,paid,2,android,18-24,10.51
5960,27,control,organic,1,ios,35-49,7.63
5961,9,treatment,paid,2,android,35-49,3.8
5962,18,treatment,referral,1,ios,18-24,31.97
5963,5,control,organic,1,ios,18-24,8.91
5964,5,treatment,organic,1,ios,18-24,13.71
5965,6,treatment,referral,2,android,25-34,6.94
5966,11,treatment,organic,2,ios,35-49,10.77
5967,0,control,paid,2,ios,25-34,0.59
5968,21,control,paid,1,android,35-49,14.81
5969,4,treatment,paid,2,android,35-49,5.6
5970,22,control,organic,1,android,25-34,1.68
5971,27,control,paid,1,ios,50+,4.97
5972,21,treatment,organic,1,ios,35-49,7.63
5973,10,control,paid,2,android,18-24,4.15
5974,24,control,referral,1,ios,25-34,10.6
5975,2,treatment,organic,1,android,25-34,5.59
5976,4,treatment,referral,1,android,25-34,5.58
5977,26,control,organic,1,ios,35-49,3.05
5978,23,control,paid,1,ios,18-24,11.16
5979,8,treatment,organic,2,ios,25-34,6.28
5980,7,control,referral,1,android,35-49,8.45
5981,19,treatment,organic,1,ios,25-34,9.93
5982,20,control,paid,2,android,18-24,12.81
5983,2,treatment,paid,1,android,25-34,31.2
5984,15,treatment,organic,1,android,25-34,21.76
5985,9,treatment,paid,2,android,25-34,22.42
5986,18,control,organic,1,android,35-49,2.87
5987,20,treatment,organic,1,ios,35-49,18.38
5988,15,treatment,paid,2,ios,25-34,9.88
5989,1,control,organic,1,ios,50+,5.76
5990,14,treatment,paid,1,ios,35-49,19.75
5991,13,treatment,organic,2,android,25-34,2.15
5992,7,control,organic,1,android,35-49,23.81
5993,6,treatment,organic,1,android,25-34,20.37
5994,5,control,paid,1,android,25-34,10.99
5995,23,control,organic,1,android,35-49,2.3
5996,19,treatment,referral,1,ios,50+,4.58
5997,4,treatment,paid,1,ios,25-34,17.67
5998,19,control,referral,2,ios,25-34,20.43
5999,3,control,organic,2,ios,25-34,6.78
6000,9,treatment,organic,2,android,50+,13.82
6001,5,treatment,paid,1,android,35-49,13.23
6002,4,control,paid,1,ios,35-49,1.16
6003,16,treatment,referral,1,ios,35-49,14.01
6004,0,treatment,paid,1,ios,18-24,7.04
6005,13,control,organic,1,ios,25-34,28.99
6006,21,control,organic,1,android,35-49,4.57
6007,14,treatment,referral,1,ios,25-34,11.31
6008,23,control,referral,1,android,35-49,6.35
6009,13,control,paid,2,ios,25-34,3.02
6010,9,control,paid,2,ios,35-49,6.65
6011,13,treatment,organic,2,ios,18-24,3.29
6012,27,treatment,paid,2,ios,35-49,26.55
6013,12,control,organic,1,ios,35-49,3.74
6014,26,treatment,organic,1,ios,25-34,13.0
6015,22,control,organic,2,android,50+,3.97
6016,13,treatment,paid,1,ios,25-34,12.23
6017,6,treatment,paid,1,ios,18-24,10.9
6018,15,control,organic,1,android,35-49,7.27
6019,19,treatment,paid,2,android,35-49,3.3
6020,17,control,organic,2,android,35-49,3.64
6021,26,control,organic,1,android,35-49,5.54
6022,7,control,paid,1,ios,25-34,16.58
6023,14,treatment,organic,1,ios,50+,15.8
6024,7,treatment,organic,1,android,25-34,12.74
6025,8,control,paid,2,ios,35-49,15.1
6026,3,treatment,organic,2,ios,25-34,3.02
6027,3,control,referral,1,android,25-34,6.3
6028,17,control,paid,1,android,25-34,8.02
6029,17,control,paid,1,ios,18-24,12.6
6030,0,control,paid,2,ios,25-34,7.39
6031,5,control,referral,1,android,18-24,9.94
6032,11,control,paid,2,ios,25-34,22.02
6033,25,treatment,organic,1,ios,25-34,13.53
6034,27,treatment,paid,1,ios,25-34,10.4
6035,11,control,organic,1,android,25-34,10.67
6036,25,control,organic,2,ios,35-49,11.58
6037,21,control,organic,1,android,25-34,7.0
6038,8,treatment,paid,2,android,35-49,15.23
6039,1,control,paid,1,android,25-34,23.15
6040,7,treatment,referral,2,ios,35-49,10.12
6041,13,treatment,organic,1,ios,18-24,11.7
6042,21,control,paid,1,android,25-34,45.13
6043,20,control,paid,1,ios,25-34,6.85
6044,13,control,paid,2,ios,25-34,4.26
6045,26,treatment,paid,2,ios,25-34,2.39
6046,9,treatment,organic,2,android,25-34,13.34
6047,1,control,organic,1,android,25-34,10.36
6048,11,control,organic,1,ios,50+,27.13
6049,24,treatment,paid,1,android,25-34,4.88
6050,26,control,organic,1,ios,25-34,37.81
6051,2,treatment,referral,1,android,35-49,33.41
6052,4,control,paid,1,ios,18-24,33.2
6053,11,control,organic,1,android,35-49,11.34
6054,14,treatment,organic,2,android,18-24,10.9
6055,8,control,organic,1,ios,25-34,8.46
6056,9,treatment,paid,1,ios,25-34,3.12
6057,0,treatment,organic,1,ios,25-34,10.26
6058,1,treatment,paid,2,android,35-49,36.66
6059,27,control,organic,2,ios,25-34,10.3
6060,14,treatment,organic,1,ios,25-34,0.98
6061,24,treatment,paid,1,ios,25-34,16.11
6062,11,control,paid,2,android,50+,1.78
6063,16,control,paid,2,ios,35-49,5.5
6064,2,treatment,paid,1,ios,25-34,4.02
6065,0,treatment,paid,1,ios,25-34,3.26
6066,4,control,paid,1,android,18-24,4.36
6067,6,control,organic,2,ios,25-34,1.1
6068,17,control,organic,2,android,50+,7.14
6069,5,control,paid,2,ios,50+,25.23
6070,27,control,organic,1,ios,18-24,5.31
6071,19,treatment,referral,1,ios,25-34,28.78
6072,2,treatment,organic,1,ios,25-34,9.42
6073,0,control,organic,1,ios,25-34,14.81
6074,13,control,organic,2,android,25-34,11.47
6075,21,treatment,organic,1,ios,35-49,7.8
6076,12,control,organic,1,android,25-34,7.74
6077,0,control,paid,1,ios,25-34,18.88
6078,3,treatment,organic,1,android,35-49,0.86
6079,13,treatment,paid,2,ios,35-49,3.72
6080,20,control,organic,2,android,25-34,6.59
6081,2,treatment,paid,1,ios,18-24,22.12
6082,11,control,paid,2,android,50+,8.2
6083,25,treatment,organic,2,android,25-34,10.08
6084,3,control,organic,1,android,25-34,2.78
6085,2,treatment,organic,1,android,25-34,3.28
6086,2,control,organic,1,android,35-49,2.43
6087,12,treatment,referral,1,ios,35-49,11.56
6088,20,control,organic,1,ios,18-24,13.59
6089,10,control,organic,2,android,50+,5.31
6090,14,control,paid,1,ios,50+,11.89
6091,22,control,organic,2,ios,35-49,6.19
6092,1,treatment,paid,1,ios,18-24,9.11
6093,17,control,organic,1,ios,25-34,10.3
6094,13,treatment,paid,1,ios,25-34,4.53
6095,2,control,paid,2,ios,25-34,23.18
6096,6,control,organic,1,ios,25-34,12.28
6097,12,treatment,organic,1,ios,35-49,14.59
6098,14,control,organic,2,ios,25-34,4.97
6099,10,treatment,paid,1,android,18-24,16.41
6100,2,control,organic,2,ios,18-24,11.83
6101,19,treatment,organic,2,ios,18-24,2.98
6102,27,treatment,paid,1,android,35-49,15.15
6103,11,treatment,referral,1,ios,25-34,8.77
6104,0,control,paid,1,ios,18-24,19.75
6105,8,control,paid,1,ios,35-49,0.95
6106,19,treatment,organic,2,ios,18-24,11.83
6107,1,control,organic,1,ios,25-34,3.45
6108,11,treatment,paid,1,ios,50+,6.33
6109,21,control,paid,1,android,50+,2.56
6110,14,control,paid,1,ios,25-34,7.02
6111,23,treatment,paid,1,android,18-24,7.32
6112,0,treatment,organic,1,android,35-49,14.97
6113,23,treatment,organic,1,ios,18-24,22.99
6114,14,treatment,paid,1,android,18-24,11.38
6115,0,control,paid,2,ios,25-34,16.31
6116,14,control,paid,2,ios,50+,14.66
6117,6,control,organic,1,ios,18-24,17.2
6118,20,treatment,paid,1,android,35-49,7.48
6119,7,control,paid,1,android,18-24,8.46
6120,8,treatment,paid,1,android,25-34,8.33
6121,3,control,organic,1,ios,18-24,7.0
6122,0,treatment,organic,1,ios,25-34,13.25
6123,21,control,paid,2,android,35-49,20.58
6124,8,control,organic,2,ios,18-24,9.24
6125,8,control,referral,1,ios,25-34,7.06
6126,24,treatment,organic,1,ios,25-34,26.12
6127,18,control,organic,2,ios,50+,21.95
6128,13,control,paid,2,android,35-49,9.05
6129,15,control,organic,2,ios,25-34,24.17
6130,21,treatment,organic,1,android,35-49,5.6
6131,3,treatment,paid,1,ios,25-34,31.47
6132,6,treatment,paid,1,android,35-49,3.79
6133,26,control,organic,2,android,18-24,4.14
6134,5,control,referral,2,ios,18-24,18.3
6135,23,control,organic,1,android,35-49,3.54
6136,24,treatment,paid,2,ios,25-34,5.49
6137,19,treatment,organic,1,ios,25-34,8.9
6138,6,treatment,organic,1,ios,25-34,10.78
6139,3,control,referral,2,android,25-34,5.63
6140,25,treatment,paid,2,ios,35-49,12.55
6141,26,control,organic,1,android,50+,7.91
6142,14,treatment,paid,2,android,35-49,6.83
6143,23,control,paid,1,android,25-34,7.0
6144,5,control,organic,1,android,18-24,2.78
6145,0,control,organic,1,android,25-34,6.24
6146,18,control,organic,2,android,18-24,5.22
6147,19,control,organic,1,ios,25-34,2.91
6148,15,control,organic,1,android,35-49,8.83
6149,11,control,organic,2,ios,50+,2.91
6150,24,control,organic,2,android,25-34,9.55
6151,27,treatment,organic,1,android,35-49,7.87
6152,13,treatment,paid,1,ios,18-24,8.02
6153,9,treatment,organic,1,android,18-24,11.96
6154,18,control,organic,1,ios,35-49,15.68
6155,16,treatment,paid,1,ios,35-49,11.52
6156,5,control,paid,1,ios,18-24,24.9
6157,10,control,paid,1,ios,35-49,30.27
6158,21,treatment,organic,1,ios,25-34,7.6
6159,12,control,paid,1,android,35-49,39.08
6160,6,treatment,organic,1,ios,18-24,12.77
6161,13,treatment,paid,1,ios,25-34,21.39
6162,25,treatment,referral,2,android,18-24,3.66
6163,19,treatment,paid,2,android,35-49,2.61
6164,0,control,paid,2,ios,35-49,17.13
6165,23,treatment,paid,1,ios,35-49,13.26
6166,1,control,organic,2,ios,18-24,7.35
6167,16,treatment,paid,1,android,35-49,11.94
6168,6,treatment,paid,1,android,25-34,1.06
6169,27,treatment,organic,2,ios,18-24,14.75
6170,14,treatment,paid,1,android,25-34,2.99
6171,13,treatment,organic,1,ios,18-24,10.53
6172,8,control,organic,1,android,50+,4.08
6173,12,treatment,organic,1,android,35-49,2.42
6174,5,treatment,organic,1,android,35-49,12.41
6175,5,treatment,organic,2,android,35-49,18.78
6176,16,control,organic,2,android,25-34,11.6
6177,20,control,organic,1,android,25-34,12.47
6178,6,treatment,paid,1,ios,25-34,2.99
6179,6,treatment,organic,1,android,35-49,2.41
6180,23,control,paid,1,android,25-34,23.95
6181,19,treatment,paid,1,android,25-34,6.88
6182,6,control,paid,2,android,18-24,9.17
6183,7,treatment,paid,1,android,25-34,10.11
6184,13,treatment,paid,2,ios,25-34,6.36
6185,27,control,organic,1,android,18-24,11.49
6186,6,treatment,organic,1,android,35-49,20.53
6187,23,control,referral,2,android,18-24,8.38
6188,20,treatment,paid,1,ios,25-34,8.2
6189,20,control,organic,1,android,25-34,31.7
6190,15,control,paid,2,android,25-34,9.03
6191,3,treatment,paid,1,ios,25-34,12.38
6192,1,control,organic,1,ios,35-49,4.19
6193,8,control,organic,1,ios,35-49,14.94
6194,22,treatment,paid,1,ios,25-34,16.91
6195,15,control,referral,2,android,50+,5.56
6196,20,treatment,organic,2,ios,25-34,1.73
6197,25,treatment,organic,1,ios,18-24,6.06
6198,0,control,referral,1,ios,25-34,9.2
6199,5,treatment,organic,1,ios,25-34,13.96
6200,2,treatment,paid,1,ios,25-34,15.52
6201,23,treatment,paid,1,ios,25-34,4.57
6202,5,control,organic,1,ios,25-34,19.42
6203,2,treatment,organic,1,ios,50+,10.34
6204,5,control,organic,1,android,35-49,21.7
6205,17,control,organic,1,android,25-34,11.26
6206,11,treatment,paid,1,android,35-49,26.22
6207,22,treatment,organic,2,android,35-49,11.17
6208,9,control,organic,1,android,18-24,2.34
6209,10,treatment,paid,1,ios,35-49,11.68
6210,12,treatment,organic,1,android,18-24,9.94
6211,27,treatment,organic,1,android,25-34,1.27
6212,6,control,paid,1,android,25-34,6.99
6213,0,control,organic,2,android,25-34,6.57
6214,21,treatment,referral,1,ios,25-34,17.65
6215,14,treatment,referral,2,ios,25-34,5.63
6216,18,treatment,paid,1,android,35-49,19.04
6217,10,control,organic,1,android,50+,3.88
6218,8,control,paid,1,android,25-34,10.44
6219,13,treatment,paid,1,ios,25-34,13.56
6220,14,treatment,organic,1,android,18-24,13.69
6221,25,control,paid,1,ios,18-24,12.08
6222,6,treatment,referral,2,ios,25-34,18.51
6223,24,treatment,referral,1,android,18-24,21.5
6224,3,treatment,organic,2,android,25-34,9.14
6225,27,control,organic,1,ios,25-34,8.54
6226,2,treatment,organic,1,ios,25-34,8.16
6227,5,treatment,paid,1,ios,25-34,11.1
6228,26,treatment,organic,1,android,18-24,14.32
6229,16,treatment,paid,2,ios,25-34,13.1
6230,2,treatment,paid,1,ios,25-34,2.74
6231,19,treatment,paid,1,ios,18-24,1.07
6232,7,treatment,referral,1,ios,35-49,17.47
6233,5,treatment,organic,2,android,35-49,18.11
6234,17,treatment,paid,1,android,25-34,16.26
6235,17,control,referral,2,ios,50+,3.98
6236,25,control,referral,1,ios,25-34,12.28
6237,10,treatment,paid,1,android,35-49,19.39
6238,19,treatment,referral,2,ios,18-24,12.41
6239,1,treatment,organic,2,android,25-34,23.12
6240,22,treatment,organic,2,ios,50+,2.6
6241,7,control,paid,1,ios,25-34,30.39
6242,15,control,organic,1,ios,35-49,18.73
6243,21,control,paid,1,ios,25-34,31.6
6244,21,control,paid,1,android,18-24,21.95
6245,9,control,organic,1,android,35-49,7.46
6246,10,control,organic,1,android,35-49,5.88
6247,21,treatment,paid,2,ios,25-34,6.08
6248,11,control,paid,2,ios,35-49,33.56
6249,3,control,organic,1,ios,35-49,11.97
6250,3,treatment,referral,2,ios,18-24,4.54
6251,4,treatment,organic,2,ios,25-34,13.91
6252,10,control,organic,2,ios,25-34,21.87
6253,7,control,paid,1,ios,25-34,17.01
6254,19,control,referral,2,android,35-49,1.82
6255,26,control,referral,2,ios,25-34,10.82
6256,20,control,paid,1,android,25-34,2.79
6257,10,treatment,organic,2,android,35-49,15.1
6258,16,control,referral,1,ios,18-24,31.23
6259,22,control,paid,1,android,25-34,3.08
6260,16,treatment,organic,1,android,18-24,5.95
6261,11,control,referral,1,ios,25-34,19.22
6262,12,control,referral,1,android,18-24,8.42
6263,0,treatment,organic,2,ios,25-34,0.91
6264,7,treatment,referral,2,android,35-49,15.14
6265,25,control,paid,2,android,18-24,4.32
6266,3,treatment,organic,2,ios,35-49,26.75
6267,16,control,paid,1,android,18-24,1.04
6268,3,control,paid,1,ios,50+,7.31
6269,3,treatment,organic,2,ios,18-24,14.49
6270,15,control,organic,1,ios,25-34,20.04
6271,22,treatment,organic,2,android,35-49,11.07
6272,26,treatment,paid,1,android,50+,5.91
6273,11,control,paid,2,android,25-34,3.55
6274,18,treatment,referral,1,ios,35-49,0.41
6275,4,control,organic,1,ios,18-24,5.6
6276,3,control,paid,2,ios,18-24,10.88
6277,2,control,paid,1,android,25-34,17.33
6278,18,control,paid,1,ios,18-24,12.74
6279,9,treatment,organic,1,android,35-49,17.06
6280,12,treatment,referral,1,android,18-24,10.3
6281,1,control,paid,1,ios,25-34,27.14
6282,10,control,paid,2,android,50+,15.95
6283,17,treatment,paid,1,ios,25-34,2.32
6284,15,treatment,referral,1,android,18-24,9.4
6285,4,control,organic,2,android,25-34,19.7
6286,4,treatment,paid,1,ios,35-49,1.62
6287,8,treatment,organic,1,android,35-49,30.64
6288,17,treatment,paid,1,android,35-49,5.05
6289,3,control,organic,2,ios,35-49,7.6
6290,21,treatment,organic,1,android,35-49,22.54
6291,8,treatment,paid,2,android,18-24,10.2
6292,22,control,organic,1,ios,35-49,13.23
6293,4,treatment,organic,2,ios,18-24,19.25
6294,21,treatment,referral,1,android,25-34,5.97
6295,12,control,organic,1,ios,18-24,14.01
6296,18,control,paid,1,ios,35-49,6.49
6297,3,control,referral,1,ios,25-34,5.91
6298,14,treatment,paid,1,android,18-24,11.88
6299,1,treatment,organic,1,ios,35-49,1.47
6300,23,control,organic,1,ios,35-49,9.61
6301,26,control,organic,1,android,35-49,2.54
6302,2,treatment,paid,1,ios,35-49,21.44
6303,20,treatment,organic,1,android,18-24,14.0
6304,8,treatment,referral,2,android,25-34,25.7
6305,25,treatment,organic,2,ios,18-24,12.73
6306,17,control,organic,1,android,25-34,6.81
6307,24,control,organic,2,ios,25-34,27.14
6308,9,control,organic,1,android,25-34,5.59
6309,9,treatment,referral,2,android,35-49,12.11
6310,25,control,organic,1,ios,35-49,22.67
6311,7,treatment,referral,1,android,50+,13.83
6312,18,control,paid,1,ios,25-34,9.43
6313,24,treatment,organic,2,ios,35-49,7.11
6314,13,control,organic,1,android,25-34,8.02
6315,4,treatment,referral,2,android,25-34,2.92
6316,10,treatment,paid,1,android,18-24,10.22
6317,10,control,paid,1,ios,35-49,9.65
6318,15,control,organic,1,ios,35-49,8.85
6319,25,control,paid,2,ios,35-49,1.98
6320,2,treatment,paid,1,android,25-34,8.99
6321,19,treatment,organic,1,android,25-34,6.34
6322,8,control,organic,1,ios,25-34,13.55
6323,7,treatment,referral,1,ios,50+,11.4
6324,0,treatment,paid,2,android,18-24,7.85
6325,19,treatment,organic,1,android,25-34,3.81
6326,27,treatment,organic,1,ios,35-49,5.54
6327,18,control,referral,2,android,50+,5.79
6328,15,treatment,organic,1,android,25-34,47.8
6329,8,treatment,paid,1,ios,35-49,7.3
6330,4,control,paid,2,ios,25-34,6.02
6331,21,control,paid,1,ios,25-34,17.64
6332,1,treatment,paid,1,android,18-24,35.35
6333,4,treatment,organic,1,android,50+,0.76
6334,22,treatment,referral,1,ios,35-49,16.9
6335,27,treatment,paid,1,ios,18-24,0.26
6336,20,treatment,organic,1,android,35-49,13.82
6337,21,control,paid,1,android,50+,17.57
6338,12,control,organic,1,ios,35-49,1.75
6339,23,treatment,paid,1,ios,35-49,6.8
6340,22,treatment,organic,1,android,35-49,15.99
6341,11,treatment,paid,1,android,25-34,4.49
6342,0,treatment,paid,1,android,18-24,15.69
6343,15,treatment,paid,1,ios,25-34,25.2
6344,7,control,organic,1,ios,18-24,1.54
6345,13,treatment,referral,1,ios,25-34,8.71
6346,16,control,paid,2,android,25-34,20.28
6347,11,treatment,paid,1,android,35-49,10.09
6348,7,control,organic,1,android,35-49,20.97
6349,8,control,paid,1,android,18-24,7.18
6350,14,treatment,organic,1,ios,25-34,10.36
6351,4,treatment,paid,1,android,25-34,1.68
6352,15,control,organic,2,android,25-34,11.79
6353,24,treatment,paid,2,ios,50+,2.73
